d1,d2,d3,d4,d5,d6,lambda,mu,covarMatrixSampler,utilitiesFunc,covar_learning_rate,sigma,Fitness,NumFuncEvals,Time,Reason
1.92638628405984,0.196956212283112,1.63146577728912,1.92533757770434,0.684893644275144,-1.27103329620635,32,16,CholeskyCovarSampler,linear_utilities,0.684893644275144,3.2145334858737953,3.9912451124484347,1646593,16.000525183,Exceeded time budget
1.23313766717911,2.34814020234626,0.625716081044326,1.83776208672983,0.635552205424756,-0.938821580881874,32,4,EigenCovarSampler,linear_utilities,0.635552205424756,6.907639583244967,1028.064094039627,1220353,16.000668729,Exceeded time budget
0.245681909960695,2.91814283689018,1.36208899932293,0.572262804644803,0.749560482241213,-0.913172364855806,8,1,CholeskyCovarSampler,log_utilities,0.749560482241213,7.327889056379373,7493.51902861686,513913,9.467159123,Sigma too small
0.0263107948703691,0.574150594184175,1.99678133521229,0.887121113948524,0.858182230762516,-0.455187893084561,8,4,CholeskyCovarSampler,log_utilities,0.858182230762516,21.036009452888973,4117.444950288328,590593,16.001861653,Exceeded time budget
0.108241879381239,1.54991906019859,1.50242497997048,0.707612403901294,0.712733553551758,-0.149779356317595,8,2,CholeskyCovarSampler,log_utilities,0.712733553551758,42.49833289355299,744.237132933439,694025,16.000581424,Exceeded time budget
0.863831164548174,1.19809926114976,0.0583852250128984,1.99652433861047,0.911608872562647,-0.747705208991344,8,2,EigenCovarSampler,linear_utilities,0.911608872562647,10.726203726043051,7.523285964859752e-8,26633,0.439164141,Within ftol
0.459638271830045,0.550367308664136,0.928509724015991,1.60480769894396,0.972407777048647,-0.98824633200032,8,4,EigenCovarSampler,linear_utilities,0.972407777048647,6.164600233277189,0.00031617466595062864,957121,16.000529726,Exceeded time budget
1.49505844793748,2.28188520064577,1.80851204305266,0.430064811604097,0.808056877646595,-1.97706596731829,32,4,CholeskyCovarSampler,log_utilities,0.808056877646595,0.632536051243817,3.985887769599489,2265409,16.000604957,Exceeded time budget
1.84747685969342,0.025680583785288,0.59505300821426,1.91785120420779,0.932314099976793,-1.26949596653382,32,16,EigenCovarSampler,linear_utilities,0.932314099976793,3.2259325591175427,2387.205970132004,1588001,16.000615113,Exceeded time budget
2.76733927603345,0.386255325865932,0.828905855227883,0.57483923357601,0.801175655114154,-0.497499797182779,256,128,EigenCovarSampler,log_utilities,0.801175655114154,19.083211041909212,125.23518032339099,2963713,16.001410992,Exceeded time budget
0.929008721723221,1.37553095933981,0.2065200493671,1.65390168968588,0.979972421828037,-0.950352651998401,8,2,EigenCovarSampler,linear_utilities,0.979972421828037,6.726646395119507,3.9858877695994885,1033641,16.00064871,Exceeded time budget
1.71533479879145,0.666166617767885,0.166678485460579,0.989446490149324,0.969433621192972,-0.451750887092203,32,16,EigenCovarSampler,log_utilities,0.969433621192972,21.203148904025625,9.539136045539585e-8,68417,0.584802652,Within ftol
1.44265564228408,0.214310835581273,1.12280119233765,0.552334018362065,0.989424090987692,-0.359700095917409,32,16,CholeskyCovarSampler,log_utilities,0.989424090987692,26.20904246341756,9.989544697425032e-8,125505,0.934537469,Within ftol
1.11785628658254,2.89951884897891,1.57630016134741,1.07833010920634,0.672319160929571,-1.69439353848187,32,4,CholeskyCovarSampler,linear_utilities,0.672319160929571,1.2127121030097705,176.4751472867239,2224577,16.000629823,Exceeded time budget
2.94378905883059,1.75987905263901,0.0483631040745725,0.620668704000612,0.794519223334889,-0.418385443122437,256,64,EigenCovarSampler,log_utilities,0.794519223334889,22.896326383628836,8.79333250162733e-8,283649,1.286398976,Within ftol
0.0127184160519391,1.72589568700641,1.56084994707877,1.981061740856,0.751078204608833,-1.47600917743208,8,2,CholeskyCovarSampler,linear_utilities,0.751078204608833,2.0051278677112157,5300.947267814714,717129,16.000675182,Exceeded time budget
2.3873931603739,1.94447203201707,1.94074098377799,0.0619917300064117,0.79428478985404,-1.49447547357219,256,64,CholeskyCovarSampler,log_utilities,0.79428478985404,1.921656577706107,5.993737957968554e-8,544001,2.387063311,Within ftol
2.92718980484642,0.49945280526299,0.819091927570601,0.419296621655424,0.909072880322734,-0.729621902185803,256,128,EigenCovarSampler,log_utilities,0.909072880322734,11.182253880381609,9.962678996816498e-8,762881,3.525222793,Within ftol
0.92188398365397,1.64740810485091,0.934198464189346,1.65926664927974,0.659748756357779,-0.0730546735382329,8,2,EigenCovarSampler,linear_utilities,0.659748756357779,50.71034635821567,125.10480656189984,626185,16.000537978,Exceeded time budget
2.53209238103591,1.31545867596287,0.394506393388535,1.04256289964542,0.899407012419154,-1.85782703144165,256,64,EigenCovarSampler,linear_utilities,0.899407012419154,0.8323849492834533,0.058003828436668105,3548417,16.000631398,Exceeded time budget
2.85535223374609,0.663063365151174,0.0478919024268786,1.58889918409598,0.864229480782524,-1.01332395391849,256,128,EigenCovarSampler,linear_utilities,0.864229480782524,5.818717819564034,2582.397133340619,3322369,16.000636322,Exceeded time budget
0.709999517654069,0.149535077973269,1.44446391325134,1.87129708829646,0.806428515849014,-1.21754871215671,8,4,CholeskyCovarSampler,linear_utilities,0.806428515849014,3.6358213724373596,33.40754514207505,726585,16.000494009,Exceeded time budget
2.01027181057725,0.730189397465438,0.986027205362916,1.908529977547,0.802441968178997,-1.89166475265908,256,128,EigenCovarSampler,linear_utilities,0.802441968178997,0.7699925048113898,4698.821572491658,3109121,16.000480151,Exceeded time budget
0.367896119714715,0.666654200991616,1.4544441968513,0.718669946926335,0.935193048743531,-0.960644691173608,8,4,CholeskyCovarSampler,log_utilities,0.935193048743531,6.569110378202234,9.727091673015692e-8,30025,0.37979843,Within ftol
0.921926651964895,1.65985445107799,0.888031398023789,1.48220770355935,0.97814663387835,-1.74933198125412,8,2,EigenCovarSampler,linear_utilities,0.97814663387835,1.0686100865064643,9.973728696760447e-8,28753,0.464980478,Within ftol
2.69996120419819,1.8178543279646,0.989422837039456,0.415605982144674,0.873175223792593,-1.89957922309016,256,64,EigenCovarSampler,log_utilities,0.873175223792593,0.7560874462669754,8.49277517437533e-8,368641,1.901599678,Within ftol
2.17318684316706,1.73354916495737,0.0312162249659499,1.68999697089506,0.767281671722109,-1.64053671015427,256,64,EigenCovarSampler,linear_utilities,0.767281671722109,1.3728229797109366,1.7449548954940457e6,3352577,16.013846387,Exceeded time budget
2.719497079961,1.2151592761511,1.47079897245082,1.29453833401203,0.705989194987342,-1.71934565917278,256,64,CholeskyCovarSampler,linear_utilities,0.705989194987342,1.1450002756022581,5.043945562477516,3244801,16.022541455,Exceeded time budget
2.98536401067395,0.0544180998113006,1.20632189520014,1.56711275409907,0.767144948399315,-1.59624771137411,256,128,CholeskyCovarSampler,linear_utilities,0.767144948399315,1.52020983897361,3409.060971158019,3172865,16.000793939,Exceeded time budget
0.125331212417223,1.12503897876013,0.642693843770151,1.70584702864289,0.801929264406984,-0.51972812305515,8,2,EigenCovarSampler,linear_utilities,0.801929264406984,18.13105717115578,15.3050321670048,564505,16.000469781,Exceeded time budget
2.01187746447977,1.03071002976503,0.0263680137383441,1.09521256581259,0.687228246079758,-0.201074673561379,256,64,EigenCovarSampler,linear_utilities,0.687228246079758,37.76387720793868,82.69207420751304,2937857,16.005944273,Exceeded time budget
2.34170196158811,1.82055678451434,0.115314486669376,0.661770288211604,0.999012693576515,-1.14023706542018,256,64,EigenCovarSampler,log_utilities,0.999012693576515,4.3442437498715964,3.2306535886262596e-5,2922753,16.000945426,Exceeded time budget
1.55622482940089,1.488380539231,1.47284613503143,0.206009317965557,0.994612741408249,-1.64534625962066,32,8,CholeskyCovarSampler,log_utilities,0.994612741408249,1.3577036663135365,3.9858877695994885,2750497,16.027747355,Exceeded time budget
2.40356671216432,0.955546585377306,1.192194140361,0.956638959081223,0.62860502563417,-0.039822815451771,256,128,CholeskyCovarSampler,log_utilities,0.62860502563417,54.742979983798996,6.53843446544413,2978817,16.000901713,Exceeded time budget
2.86842178087682,1.44922504865099,1.44996135992308,0.34059579585058,0.607541755788649,-0.893328793191661,256,64,CholeskyCovarSampler,log_utilities,0.607541755788649,7.670478504020953,6.384193506815155,2934273,16.014041409,Exceeded time budget
1.85526232048869,0.452479478786699,1.33712641724075,0.993554209669431,0.99294041415366,-1.45198338261495,32,16,CholeskyCovarSampler,log_utilities,0.99294041415366,2.119180103268177,9.939460387286425e-8,235745,1.924389374,Within ftol
2.18424454750493,1.73658910382073,0.812740640869985,1.95951780288791,0.678485451902573,-1.79575049838362,256,64,EigenCovarSampler,linear_utilities,0.678485451902573,0.9602863419860378,24071.92592755278,2812417,16.001107861,Exceeded time budget
0.556876525399275,2.10988712951075,0.144241424277425,1.2315734239916,0.778718923730776,-0.31478071360228,8,1,EigenCovarSampler,linear_utilities,0.778718923730776,29.065014019975496,30013.313394984725,622873,14.230960085,Sigma too small
0.710249667405151,1.88600392686203,1.42208533765127,1.70986164438849,0.621532475560283,-1.05994930180411,8,2,CholeskyCovarSampler,linear_utilities,0.621532475560283,5.226391616934851,4.7373395517461825,681401,16.000531124,Exceeded time budget
1.90505076968111,2.63846763933543,0.13357755014052,0.650581079768017,0.7602742854661,-0.434939035524925,32,4,EigenCovarSampler,log_utilities,0.7602742854661,22.04003170184057,8.819171520690672e-8,67137,0.671698449,Within ftol
0.045481801382266,2.00790328090079,0.998235293664038,1.25781516210797,0.689085732198631,-0.199404472019523,8,1,EigenCovarSampler,linear_utilities,0.689085732198631,37.9093884387413,29087.32909673527,619329,16.00061005,Exceeded time budget
2.71367582387757,2.03013435087632,0.0708770550942669,1.02929350563015,0.75729816009601,-1.41423819889314,256,32,EigenCovarSampler,linear_utilities,0.75729816009601,2.31160194647556,3.3350374988861358,2465537,16.029224173,Exceeded time budget
1.04366098018363,1.89927853597328,0.395221601007506,1.66235399409197,0.996334781544283,-1.85149795181739,32,8,EigenCovarSampler,linear_utilities,0.996334781544283,0.8446043202588547,3.9858877695994885,1952385,16.000572437,Exceeded time budget
1.72987741499674,2.01455818815157,0.35688373981975,1.93804269563407,0.761255767196417,-1.9765180866234,32,4,EigenCovarSampler,linear_utilities,0.761255767196417,0.6333345255373739,3.994039577996421,1715489,16.000511447,Exceeded time budget
0.164050335180946,2.95368225022685,0.685950917269414,1.46741842486275,0.685404065670446,-0.683116755913943,8,1,EigenCovarSampler,linear_utilities,0.685404065670446,12.446134630767682,14260.116515463526,668081,16.000531612,Exceeded time budget
1.56426619226113,2.84933547151741,0.831723165077468,0.14798929146491,0.928651809040457,-1.37347301460492,32,4,EigenCovarSampler,log_utilities,0.928651809040457,2.5390908227732547,8.254600663872249e-8,11425,0.101940687,Within ftol
2.15050646045711,1.86750697973184,0.499774079148968,0.690289029308284,0.615114126075059,-0.122795552325745,256,64,EigenCovarSampler,log_utilities,0.615114126075059,45.22261773047499,40.160474767486335,2429697,16.03520332,Exceeded time budget
1.29367065627594,1.83490582252853,0.586045968191077,0.106262658645088,0.9072243580129,-0.1637471235202,32,8,EigenCovarSampler,log_utilities,0.9072243580129,41.15324889855776,3.9858877695994885,1583329,16.000624093,Exceeded time budget
0.728214985341765,2.1828106706962,1.277973059332,1.95605570015808,0.799389848392457,-1.9584806705825,8,1,CholeskyCovarSampler,linear_utilities,0.799389848392457,0.6601924901257032,9.985705158114255e-8,574897,14.249650744,Within ftol
1.92049458110705,2.89210897753946,1.42476587827938,0.436098999266202,0.747695350181311,-1.89976417304327,32,4,CholeskyCovarSampler,log_utilities,0.747695350181311,0.7557655251470929,7.254959463242786,1402209,16.032075461,Exceeded time budget
0.695610422058962,1.90266004158184,1.44510344780671,0.931381563423201,0.991139012109488,-1.8332068581755,8,2,CholeskyCovarSampler,log_utilities,0.991139012109488,0.8809360692586312,9.528359608686982e-8,24001,0.32737446,Within ftol
1.93571941740811,0.89412359544076,1.59394575523523,0.885169917019084,0.982436592783779,-1.99404345763226,32,16,CholeskyCovarSampler,log_utilities,0.982436592783779,0.6082859603250361,9.246975515209173e-8,97281,0.908721221,Within ftol
0.878683937015012,1.76548726833425,1.58575801070159,0.0262719419940064,0.759590031470483,-0.0691450888601441,8,2,CholeskyCovarSampler,log_utilities,0.759590031470483,51.168909504313376,0.008835271363208354,648577,16.000521374,Exceeded time budget
0.281390677555464,2.39259451802354,1.86673079205987,0.658184259431437,0.743329623279472,-0.72869761986658,8,1,CholeskyCovarSampler,log_utilities,0.743329623279472,11.20607772815578,1193.8746350759966,764649,16.026412906,Exceeded time budget
2.74336343235336,1.63464468508027,1.59588517799663,0.119714619979883,0.697755142642806,-1.00259736273438,256,64,CholeskyCovarSampler,log_utilities,0.697755142642806,5.964223198600068,672.8593084041061,2128385,16.018775282,Exceeded time budget
2.24521786591504,0.992977773654275,1.93343830993399,1.33067430773129,0.624227363678316,-1.17964264991072,256,128,CholeskyCovarSampler,linear_utilities,0.624227363678316,3.9674238567057687,2.0219909878540736e8,2240001,16.010269596,Exceeded time budget
0.158647367032245,1.2902804746991,1.66112395601037,0.535467588187506,0.964533527133365,-0.996638988998408,8,2,CholeskyCovarSampler,log_utilities,0.964533527133365,6.046614224388867,3.9858877695994885,890441,16.0292001,Exceeded time budget
1.21283468918409,0.132427830132656,1.61177547819292,1.07215619801233,0.719765758002177,-0.0687884599901736,32,16,CholeskyCovarSampler,linear_utilities,0.719765758002177,51.21094504851971,217.15276567893946,1360769,16.008021536,Exceeded time budget
0.131415074924007,1.88970669684932,1.63410204066895,1.97757112351246,0.790571813983843,-1.65780711414603,8,2,CholeskyCovarSampler,linear_utilities,0.790571813983843,1.3193017430898373,10.466095201055255,604985,16.000507222,Exceeded time budget
2.0853767,0.1516803,1.6838349,1.0976961,0.6829509,-1.0159854,256,128,CholeskyCovarSampler,linear_utilities,0.6829509,5.783168555546442,5563.5488603202,3472129,16.00054326,Exceeded time budget
